,0
641,중국은 손절해야 할 나라
642,"저 왕씨 쌍판본 안봤으면 제발 좋겠다, 역겹다"
643,진짜 사라졌음 좋겠다.
644,쭝궈의 로켓배송ㅋㄱㄲㅋㄱㅋ
645,지구 생태계 민폐국
646,중국은 이미지관리는 개나준거냐..
647,중국땅어디로든 떨어졌어야했는데...해양쓰레기 추가네
648,마데  인 추나
649,기레기들이 세상 망할 것처럼 며칠동안  방방 떨어대더니 별거 없네..  정작 미군이 부산항에서  지속적으로 진행해오는 세균실험은 누출 시 그 위험성이 한반도를 지옥으로 만들고도 남을 수준인데도 약속이나 한 듯 일제히 침묵하면서..
650,중국은 입만 열었다하면 그짓말이 자동으로 튀어나오냐.
651,"하튼 인류의 암덩어리이다.. 코로나바이러스를 무기화하려고 연구까지 열심히한다니
모든인류가 힘을모아 지구상에서 없애버려야한다."
652,ㄲㅂ
653,누군가가 충고하면 진실인지도 모르니 경청해야하는데 자기들 맘에 안들면 다 가짜뉴스라고 해버리는 잔악한 사회주의 내로남불 공산당들. 멸공. 우리나라도 공산당 사회주의에 호의적인 사람들도 자기들 입맛에 안맞으면 다 가짜뉴스라며 언론개혁타령하는거 비슷합니다.
654,근데 맞는말임. 중국은 처음부터 바다에 떨어진다고 그랬고 언론들이 심하게 불안조장한건맞음. 미국과 러시아 인공위성잔해도 만만치않게 떨어지는데 민간인지역에 떨어져 피해준적도많음. 이건 중국만 민폐가 아니라 미국 러시아 중국 세개나라다민폐인데  지금 지구에서 이때까지 발사한 인공위성이 무려 약 7천개가넘고 그중 지금 운영중인건 약 1900개정도고 나머지가 다 쓰레기인데 지구에 이쓰레기잔해들이 매해 100톤가량이 지구로 떨어진다고 알고있음. 중국만탓할게아님 이건.
655,상해로
656,참나  되게웃겨  동조하고 댓글 로 날이치든 이   누군지  는 초딩 상식 그지 ?
657,중국도 가짜뉴스 만들어 미국에 당하지만 말고
658,"나는 중국을 사랑합니다.
중국을 너무너무 사랑해서 중국이 한 20개는 됐으면 좋겠어요.
홍콩 신장위구르 티벳 마카오 등등 모두 떨어져 나가서 중국이 어려개가 됐으면 좋겠어요."
659,"난 헛소리하던애들이 무슨괴변으로 변명할지 더궁금하다,,ㅎㅎㅎ 문재인을 빨갱이로몰고 중국몽이니 헛소리 하던 매국노 애들짓이지 중국하면거품물고 무조건 욕하던 양아치들,, 이제 어떤 괴변으,로 변명할지 궁금하다,,,..과학적으로 말을해야지,, 이미 상황종료되니 반대만 누르고 헛소리안하네,,,  괴변늘어바라,,, 창피하지,,, ㅎㅎㅎ"
660,거짓뉴스는 지들이 했지. 결과로 증명됐잖아!
661,이미 떨어졌다  이제 헛소리하던애들 반성해라 작년에는댐이무너진다? 쇼하더니   악마의마음이지   ?  도시에떨어지기를바라는악마의마음   천벌받는다   댓글에내글반대누르는  놈들은   매국노이거나악마지  . .과학적으로도 대기귄진입하면대부분 타서소멸되고 일부잔해만떨어진다   악마의 마음으로헛소리히는것이다  아니면  말구식으로 .사괴는커녕 변명할것으로보인다   괴변으로
662,사실 코로나도 미국이 중국 때려잡을려고 만든 거고 중국이 우주개발하니 질투 나서 미국이 퍼트린 소문이지
663,즈그 나라로 떨어져야 하는데 만약  미국으로  떨어짐 미국은  어케하려나?
664,미국도 많은사람  죽고개발한것이우주선이다 그런데  중국은  1개라도  오류를범하면안된다?고의로우주개발  못 하게 방해하는것이지 민폐국가소리하더니 지금은조용하네  ..우리나라도 매국노들이많아   .미국에충성하는것이아니라  나라팔아먹는짓이다 정정당당하게  중국붙어야지     마약팔고 홍콩뺏앗고  누가민폐  국가인가?  별똥별이 1년에수없이떨어진다   별똥별보다위험한기보지? ㅎㅎ
665,일본에 떠ㆍㄴ어져라
666,어디로 떨어졌는지 언제 알수 있을까요?
667,"차아나 바이러스로 인류생존 위협, 수준미달 로켓으로 전세계를 떨게 만드는 쯔아 ㅇ 개, 완전 민폐국"
668,미얀마처럼 싸워라
669,탈북자 대한민국 국민이다 대한민국을  전단살포  이유로 북이 군사도발 한다면 즉각 원점을 융단폭하는게 옳다  멍청짓 하지말고
670,"전단지을 뿌리면 오이려  북한의 문을 닫아 버리네  외부의정보가 차단해버리는구나
차라리 전단지 뿌리지 말고  연변이나 압록강 쪽 길거리 상점을 이용해라
그쪽으로 해서 왜부의 정보가 들어가야"
671,"북한에가족이있는 일반서민출신은 조용하고
북한에서 어깨힘주다가 눈밖에나서 숙청당한
탈북자들은 북한인민들 생각을안하지"
672,참..........
673,"북한을 개방하게 가두어라  도와주못하면 그냥 두어라 .
우리나라 저들에  말한마디에 납작엎드려기는 모습가관이다."
674,막말로 북한 공산당이 미친 척 하고 북한 주민들 중 고령 노인들 500만을 우리나라 휴전선으로 보내면 감당은 할 수 있냥??? 조선족이고 탈북민이고 다 돈... 즉 경제 때문이잖앙!!! 그 속에 나쁜 탈북민도 있고 나쁜 조선족도 있공... 반대로 좋은 조선족도 있고 착한 탈북민도 있잖앙... 뭐 우리나라은 안 그러냥??? 일부의 사례를 마치 일반화 시켜서 전체인양... 여론 조작 왜곡은 일본 넷우익만의 특징이 아니구만... 우리나라 일베와 메갈도 장난 아니구만!!!
675,"북한 인권탄압  문제의 본질은  인민들의 자유를 억압하고 인신을 구속하는것인데  그런것을 허용하자는  말인가? 
강제수용소에 가둬놓고,  강제노역.구타를  허용하자는 말인가?
누가 썼는지 모르지만 인간의 존엄을 말살하는 정말 어처구니 없는 인간이네...."
676,"박상학이는  하나만알고  둘은모르네
1달러  넣으면    몇개가  북주민한테가나
   패트병에  쌀넣으면   썩어서   북주민한테가겠다   왜무모한짓을하나
   북돼지   목을따야지   괜히   욕먹을짓을하네   그렇다고      폭동일으킬  능력도안되고
   돈은     산에걸리고  바다에빠지고
  상학아  후원받아서  너가다쓰고   생색내지마라   다른방법찾아라"
677,"불의를 보고도 침묵한다면
개.돼지 신세로 죽음을 면치 못할거여"
678,"범법자는 처벌하면 된다. 접경주민들이 불안하고, 탈북자들이 불안하다는데,  자기들 돈벌이를위해 북한에 전달도 안되는 전단지 날리는 탈북자들을 처벌하라. 엄청 비싼 아파트에 살고 엄청 좋은 자동차를 어떻게 가지고 있는지 조사하라."
679,"전단지 날리는 탈북자는 뭐해서 비싼 아파트 사고,  좋은 자동차 사고하는지 궁금하다. 조사해서 밝혀라."
680,"북한이 변하고 있다고?
정치수용소의 고문이나 버러지 취급이 사라졌나?
첫번째로 이 문제가 해결되지 않으면 북한의 문제가 나아지고 있다는건 그저 개소리다.
심지어 평양 근처하고 평양외 지역의 차별대우나 격리를 생각하면 저 통계조차도 믿을 만한지 의심스러운데 무슨 변화가 있다는건지."
681,참...기레기도 애쓴다...여정이 밑에도 딲아주며 기레기진ㅅ 해라!
682,"헛소리 하지마라 
밖의 세상 소식을 못듣는 우리 북녘동포들에게 
자유의 소리 들려주세요 
여기는 자유 대한민국 입니다"
683,"아무생개없는 박상학이놈
그냥  그놈에  직업이다.
그거아니면 먹고살길없으니까"
684,"탈북자들을  위태롭게하는  정치성향의 탈북자들

서로  이용하여  이득을 추구하는 매국보수정치세력과  정치성향의 탈북자들

피해자는 선량한 탈북자들과 국민들"
685,"대북전단.날리지.말거라.
북한에있는가족힘들게한다
민통선에.사는분들얼마나.
무섭겠나.조용히살도록해라."
686,"대한민국
정치꾼들이 제일 문제지.
속이고,거짓말하고
편가르기 하고.
국민들만 엿 되는거지뭐."
687,제발대한민국에넘어오지마라와서이중스파이노릇할려면오지도마라
688,"저들이 진심으로 북한주민들을 위해
저런 행동을 하는것일까요 ...

애써 외면하는 정치세력과 쓰레기 언론외에는
저들의 목적을 누구나 알고 있지요 ..."
689,"에구구!!!   저놈의  똥돼지만  없어져도  남,북간에  훈풍이  불어올긴데. . ."
690,안보팔이로 밥벌이하는 추악한 세력이 존재하기에 통일도 남북대화도 힘들어지는것이다..땀흘려서 밥먹고 살아라 민족간에 갈등과 반목으로 일본과 중국을 미소짓게하며 니들 목구멍에 고기 넘기지 말고...
691,"아, 들어외 봤더니 재수 없는 OMN ! 문재앙도당의 나팔수 !"
692,"""오마이 뉴스"" ^^"
693,아라비아해라면 육지 사이의 좁은 바다인데 재수도 좋구먼.
694,역시 중국은 5호16국으로 갈라서야 이쁘다니까!
695,"중국,일본,국짐당,동급"
696,"중국 대단합니다
독자적으로 우주정거장 짓는 로켓을 성공시키다니.......
미국이 배 아파서  허위과장 추락 보도를 한것인데~
결국은 중국 첨단기술을 전세계에 알렸네요
우리국민도 몰랐을텐데 이번 잔해 추락보도로
중국의 첨단기술 우위를 알게 되는군요!!"
697,착해져라 중국
698,중국 이 두글자만보면 토악질이 나온다
699,쓰레기 수거해라
700,중국은 이제 우주에서도 똥을 싸대는구나
701,"저 로켓 쏘아 올릴때 
며칠 간격으로 2기 발사했는데 1기가 추락했구나."
702,기래기들아 워전다냐ㆍㆍ바램이 날아갔네ㆍㆍ
703,어제기레기들은서울에떨어진다고또가짜기사냇는데ㆍ그기레기는살아인나ㅡ살아있쓰면사과기사좀내지
704,일본과 함께 악의 축
705,지구에서 사라져야할 쭝국 그리고 그 친구들 뭉천지들
706,전세계의 민폐국가 중국
707,"민주주의는 낭만주의에서 진화했고...

           공산주의는 이성 합리주의에서..........

                 서로 성질이 틀리는것이라는...

                             고삐풀린 이성은 추하고 더럽다고 잔인하고...
                                   합리주의는 세상을 너무 단순화시키고.."
708,"반려동물이 장난감이 아닌데 랜덤으로 택배 배송이라니 경악스럽다. 중국은 더욱 강력한 관리와 감독, 법규를 강화해야 한다. 우리나라도 교훈 삼아 물건이 아닌 소중한 생명체로 반려동물에 대한 생명존중을 더욱 실천해야 한다."
709,중국인들은   사람도  아닙니다.
710,"전 인류에 도움이 안되는 종족 ...
바튀벌레 처럼 끝까지 인류에 해를 끼칠 종족.."
711,상식적으로 삽시다 제발
712,하여튼 더럽고 비상식적인건 죄다 중국
713,"무슨짓인지.. 말못하고 사람을 따르는 동물한테, 제발 이런식으로 하지맙시다. 불쌍하고 가여워서 더는 못 보겠어요.ㅠㅠ"
714,"잔인해보이지만 저 사람들은 무감각한거지. 개를 1년 365일 쇠사슬에 묶어두고 산책 한번 안시키고 풀어주지 않으면서 동물학대하는줄 모르는 사람들 한국에도 수두룩 하잖니. 

한국하고 중국은 참 비슷한 점이 많아. 개고기 뱀 먹는거부터, 몸에 좋다고 야생동물 쳐먹는 보신문화. 웅담채취용 곰사육도 중국 한국만 합법이잖니. 공공장소 아무데서나 눕고 신발 양말 벗는 행태, 침뱉는 문화도 똑같애. 근데도 중국을 흉봐 ㅎ

서울/부산하고 북경/상해하고 어디가 침 더 많이 뱉을거 같으냐? 자꾸 중국하고 다른척 하지마 너무 웃겨 ㅋ"
715,아라비아해라면 육지 사이의 좁은 바다인데 재수도 좋구먼.
716,역시 중국은 5호16국으로 갈라서야 이쁘다니까!
717,"중국,일본,국짐당,동급"
718,"중국 대단합니다
독자적으로 우주정거장 짓는 로켓을 성공시키다니.......
미국이 배 아파서  허위과장 추락 보도를 한것인데~
결국은 중국 첨단기술을 전세계에 알렸네요
우리국민도 몰랐을텐데 이번 잔해 추락보도로
중국의 첨단기술 우위를 알게 되는군요!!"
719,착해져라 중국
720,중국 이 두글자만보면 토악질이 나온다
721,쓰레기 수거해라
